Priority,Business Name,Phone,Category,Rating,Website,Address,Hook,Opener
⚪ STANDARD,AccuAquatics Pool Care,(863) 712-4874,Pool Service,4.5★ (26),http://accuaquaticspoolcare.com/?utm_source=gmb&utm_medium=referral,"1880 N Crystal Lake Dr #60, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
🟢 WARM,MaidPro of Polk County,(863) 683-3300,House Cleaning,4.5★ (169),http://www.maidpro.com/lakeland?utm_source=gmb&utm_medium=organic,"2088 E Edgewood Dr, Lakeland, FL 33803, USA","TOP RATED (4.5★, 169 reviews) — premium listing","You're one of the top-rated house cleanings in Lakeland (4.5★, 169 reviews). We'd love to feature you prominently on our directory."
⚪ STANDARD,Lakeland Sanitary & Janitor Supply,(863) 665-5152,Janitorial Service,4.5★ (16),http://lakelandsanitary.com/,"1835 E Gary Rd, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Lakeland Flooring Inc,(863) 816-7330,Flooring Contractor,4.5★ (25),http://www.flooringoflakehamilton.net/,"4830 US-92, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Nance's Flooring Inc.,(863) 682-6700,Flooring Contractor,4.5★ (43),http://nancesflooringlakeland.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7509409645928953280,"1627 E Gary Rd, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Burns Flooring & Kitchen Design,(863) 333-0780,Flooring Contractor,4.5★ (15),https://burnsflooringanddesign.com/,"1470 Town Center Dr E, Lakeland, FL 33803, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
🟢 WARM,Soni Appliances Outlet,(863) 937-9392,Appliance Repair,4.5★ (293),https://soniappliancesoutlet.com/,"2210 S Combee Rd, Lakeland, FL 33801, USA","TOP RATED (4.5★, 293 reviews) — premium listing","You're one of the top-rated appliance repairs in Lakeland (4.5★, 293 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Famous Tate Appliance & Bedding Centers,(863) 644-3396,Appliance Repair,4.5★ (446),http://www.famoustate.com/,"3571 Florida Ave S, Lakeland, FL 33803, USA","TOP RATED (4.5★, 446 reviews) — premium listing","You're one of the top-rated appliance repairs in Lakeland (4.5★, 446 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Cement Products & Supply Co - A Maschmeyer Company,(863) 686-5141,Concrete Contractor,4.5★ (55),https://www.maschmeyer.com/cement-products.html,"516 W Main St, Lakeland, FL 33815, USA","TOP RATED (4.5★, 55 reviews) — premium listing","You're one of the top-rated concrete contractors in Lakeland (4.5★, 55 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Polk County Insulation,(863) 293-2622,Insulation Contractor,4.5★ (64),https://polkcountyinsulation.com/,"308 Grimes Dr, Auburndale, FL 33823, USA","TOP RATED (4.5★, 64 reviews) — premium listing","You're one of the top-rated insulation contractors in Lakeland (4.5★, 64 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Paul Davis Restoration of Polk County,(863) 644-7373,Water Damage Restoration,4.5★ (130),https://polk-county.pauldavis.com/,"3306 Waterfield Rd, Lakeland, FL 33803, USA","TOP RATED (4.5★, 130 reviews) — premium listing","You're one of the top-rated water damage restorations in Lakeland (4.5★, 130 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Joseph Motors,(863) 665-2800,Car Dealership,4.5★ (176),https://www.josephmotors.com/,"3003 S Combee Rd, Lakeland, FL 33803, USA","TOP RATED (4.5★, 176 reviews) — premium listing","You're one of the top-rated car dealerships in Lakeland (4.5★, 176 reviews). We'd love to feature you prominently on our directory."
⚪ STANDARD,Central florida auto sales,(863) 603-3635,Used Cars,4.5★ (41),http://www.centralfloridaautosales.net/,"1921 E Memorial Blvd, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
🟢 WARM,"Maurice's Auto Body, Inc.",(863) 647-3143,Auto Body Shop,4.5★ (498),https://www.mauricesautobody.com/,"2940 Drane Field Rd, Lakeland, FL 33811, USA","TOP RATED (4.5★, 498 reviews) — premium listing","You're one of the top-rated auto body shops in Lakeland (4.5★, 498 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,New Age Auto Painting,(863) 940-9818,Auto Body Shop,4.5★ (132),http://www.newageautopainting.com/,"2409 US-92, Lakeland, FL 33801, USA","TOP RATED (4.5★, 132 reviews) — premium listing","You're one of the top-rated auto body shops in Lakeland (4.5★, 132 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Douglas Collision Center,(863) 853-4246,Collision Repair,4.5★ (394),https://douglascollision.com/,"7820 US Hwy 98 N, Lakeland, FL 33809, USA","TOP RATED (4.5★, 394 reviews) — premium listing","You're one of the top-rated collision repairs in Lakeland (4.5★, 394 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Yg Tires,(863) 225-5507,Tire Shop,4.5★ (245),http://yg-tires.edan.io/,"3002 S Combee Rd, Lakeland, FL 33803, USA","TOP RATED (4.5★, 245 reviews) — premium listing","You're one of the top-rated tire shops in Lakeland (4.5★, 245 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Tire Choice Auto Service Centers,(863) 646-8518,Tire Shop,4.5★ (434),https://locations.thetirechoice.com/fl/lakeland/4304-south-florida-avenue?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1389,"4304 Florida Ave S, Lakeland, FL 33813, USA","TOP RATED (4.5★, 434 reviews) — premium listing","You're one of the top-rated tire shops in Lakeland (4.5★, 434 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Millennium Towing At Lakeland Inc,(863) 450-6717,Towing Service,4.5★ (90),https://millenniumtowing863.com/?utm_source=omg-gbp&utm_medium=webclick,"3115 Morgan Combee Rd, Lakeland, FL 33801, USA","TOP RATED (4.5★, 90 reviews) — premium listing","You're one of the top-rated towing services in Lakeland (4.5★, 90 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Tri County Truck and Trailer Repair Inc,(863) 409-1402,Roadside Assistance,4.5★ (247),https://tctruckandtrailer.com/?y_source=1_NzUxMDUzMTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2810 E Main St, Lakeland, FL 33801, USA","TOP RATED (4.5★, 247 reviews) — premium listing","You're one of the top-rated roadside assistances in Lakeland (4.5★, 247 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Express Wash on Florida,(863) 336-5600,Car Wash,4.5★ (421),https://www.expresswashcarwash.com/,"5430 Florida Ave S, Lakeland, FL 33813, USA","TOP RATED (4.5★, 421 reviews) — premium listing","You're one of the top-rated car washs in Lakeland (4.5★, 421 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Take 5 Oil Change,(863) 274-2083,Oil Change,4.5★ (1960),https://www.take5.com/locations/oil-change/florida/lakeland/30388/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,"5126 US Hwy 98 N, Lakeland, FL 33809, USA","TOP RATED (4.5★, 1960 reviews) — premium listing","You're one of the top-rated oil changes in Lakeland (4.5★, 1960 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Terrace Grille Lakeland,(863) 603-5420,Restaurant,4.5★ (1053),https://www.terracegrillelakeland.com/?SEO_id=GMB--R-TPATEUP&y_source=1_Mjg5MTMxMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"329 E Main St, Lakeland, FL 33801, USA","TOP RATED (4.5★, 1053 reviews) — premium listing","You're one of the top-rated restaurants in Lakeland (4.5★, 1053 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Sora Eatery,(863) 337-5587,Restaurant,4.5★ (137),https://soraeatery.com/,"3900 Don Emerson Dr STE 201, 2nd Floor, Lakeland, FL 33811, USA","TOP RATED (4.5★, 137 reviews) — premium listing","You're one of the top-rated restaurants in Lakeland (4.5★, 137 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Ford's Garage Lakeland,(863) 337-3673,Restaurant,4.5★ (7459),https://www.fordsgarageusa.com/locations/lakeland/,"879 Lakeland Park Center Dr, Lakeland, FL 33809, USA","TOP RATED (4.5★, 7459 reviews) — premium listing","You're one of the top-rated restaurants in Lakeland (4.5★, 7459 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Fred's Market Restaurant,(863) 603-7080,Restaurant,4.5★ (8393),http://www.fredsmarket.com/,"2120 Harden Blvd, Lakeland, FL 33803, USA","TOP RATED (4.5★, 8393 reviews) — premium listing","You're one of the top-rated restaurants in Lakeland (4.5★, 8393 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Grillsmith - Lakeland,(863) 688-8844,Restaurant,4.5★ (2287),https://www.grillsmith.com/lakeland,"1569 Town Center Dr, Lakeland, FL 33803, USA","TOP RATED (4.5★, 2287 reviews) — premium listing","You're one of the top-rated restaurants in Lakeland (4.5★, 2287 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Tapatio's Restaurante Mexicano,(863) 686-6958,Mexican Restaurant,4.5★ (3294),https://www.tapatiosmemorial.com/,"734 E Memorial Blvd, Lakeland, FL 33801, USA","TOP RATED (4.5★, 3294 reviews) — premium listing","You're one of the top-rated mexican restaurants in Lakeland (4.5★, 3294 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Abuelo's Mexican Restaurant,(863) 686-7500,Mexican Restaurant,4.5★ (4848),https://www.abuelos.com/restaurants/lakeland/?utm_source=gmb&utm_medium=astralcom&utm_campaign=gmb-astralcom-lakeland,"3700 Lakeside Village Blvd, Lakeland, FL 33803, USA","TOP RATED (4.5★, 4848 reviews) — premium listing","You're one of the top-rated mexican restaurants in Lakeland (4.5★, 4848 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Mega Mercado #2 Lakeland - Mexican Restaurant,(863) 250-0359,Mexican Restaurant,4.5★ (300),https://megamercado.froogleorders.com/?utm_source=Google&utm_medium=maps&utm_campaign=LMS,"6645 Florida Ave S, Lakeland, FL 33813, USA","TOP RATED (4.5★, 300 reviews) — premium listing","You're one of the top-rated mexican restaurants in Lakeland (4.5★, 300 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Taqueria el goldo,(863) 500-9699,Mexican Restaurant,4.5★ (109),https://taqueriaelgoldo.iposos.com/,"2526 E Main St, Lakeland, FL 33801, USA","TOP RATED (4.5★, 109 reviews) — premium listing","You're one of the top-rated mexican restaurants in Lakeland (4.5★, 109 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Taqueria Remis,(863) 434-8706,Mexican Restaurant,4.5★ (138),https://taqueriareyesfl.com/,"820 E Memorial Blvd, Lakeland, FL 33801, USA","TOP RATED (4.5★, 138 reviews) — premium listing","You're one of the top-rated mexican restaurants in Lakeland (4.5★, 138 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Il Forno Italian Restaurant Southside,(863) 607-6030,Italian Restaurant,4.5★ (1439),https://ilfornolakeland.com/,"3615 Florida Ave S, Lakeland, FL 33803, USA","TOP RATED (4.5★, 1439 reviews) — premium listing","You're one of the top-rated italian restaurants in Lakeland (4.5★, 1439 reviews). We'd love to feature you prominently on our directory."
🟢 WARM,Palace Southside,(863) 619-5919,Italian Restaurant,4.5★ (748),http://www.palacesouthside.com/,"4780 S Florida avenue, Lake Miriam Dr, Lakeland, FL 33813, USA","TOP RATED (4.5★, 748 reviews) — premium listing","You're one of the top-rated italian restaurants in Lakeland (4.5★, 748 reviews). We'd love to feature you prominently on our directory."
