name,address,category,phone,website,rating,total_ratings,lat,lng,types,hours,place_id
Pour Bear Coffee,"4608 Cleveland Heights Blvd, Lakeland, FL 33813, USA",Cafe,(863) 450-4180,https://www.pourbearcoffee.com/?fbclid=PAZXh0bgNhZW0CMTEAAabTdApKdQO75Zw4XP_xvu-Vhp583yMGp4HSyDL9WBdWHRPaOejfD2TRop4_aem_AWzC0psbMuES64DKKidEBF9udk-5HBXbffSBjKcExqgCf24h98GipJeGusT7x24x5p3wrX_TtPKbrHchEf0cEJZz,4.7,89,27.9817353,-81.9477838,"cafe,establishment,food,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: 8:30\u202fAM\u2009\u2013\u20092:00\u202fPM""]",ChIJUYv0CQA_3YgRYRQwBO_xZkk
Britt's Cafe - South Lakeland,"3662 Harden Blvd, Lakeland, FL 33803, USA",Cafe,(863) 940-4300,https://lovebritts.com/,4.6,873,27.9975494,-81.97225619999999,"cafe,establishment,food,point_of_interest,restaurant","[""Monday: 6:30\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Wednesday: 6:30\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Sunday: Closed""]",ChIJE7m-1z853YgRe5GUD-v_qeA
Lucky Goat Coffee - Merchants Walk,"3615 Florida Ave S #810, Lakeland, FL 33803, USA",Cafe,(863) 333-4063,https://www.luckygoatcoffee.com/,0,0,27.9995013,-81.9599625,"cafe,establishment,food,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJ3fOhY4Y53YgRZ4fHAjBHS90
Keke's Breakfast Cafe,"4115 US Hwy 98 N, Lakeland, FL 33809, USA",Cafe,(863) 937-7395,https://www.kekes.com/locations/kekes-north-lakeland?utm_source=gbp,4.9,4138,28.0942907,-81.97138210000001,"establishment,food,point_of_interest,restaurant","[""Monday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20092:30\u202fPM""]",ChIJzWMuNztH3YgRwR_lgBx-rLM
Coffee With Jesus,"3800 US Hwy 98 N, Lakeland, FL 33809, USA",Cafe,,,4.7,148,28.0937664,-81.9778558,"cafe,establishment,food,point_of_interest,store","[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",ChIJrYrLp75H3YgRpCG24SMDjIU
umKAVA,"3800 US Hwy 98 N, Lakeland, FL 33809, USA",Cafe,,,4.9,121,28.0896574,-81.97764459999999,"cafe,establishment,food,point_of_interest,store","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJZ06bOO1H3YgRDcPDjw7Z9iA
Born & Bread Bakehouse,"1113 Florida Ave S, Lakeland, FL 33803, USA",Bakery,(863) 450-4513,https://www.bornandbreadbakehouse.com/,4.7,1522,28.0281183,-81.9572348,"bakery,establishment,food,point_of_interest,store","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Sunday: Closed""]",ChIJrYWLctI43YgRd1jaT0q0gwI
Lakeland Bakery,"3632 US-92 Suite 5, Lakeland, FL 33801, USA",Bakery,(863) 937-4184,,4.6,251,28.0484256,-81.8856811,"bakery,establishment,food,point_of_interest,store","[""Monday: 6:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 6:30\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",ChIJ8Q4oe8c_3YgRCukQK6IZ3R4
Bandidas Bake Shop,"1755 E Edgewood Dr, Lakeland, FL 33803, USA",Bakery,,http://www.bandidasbakeshop.com/,4.8,92,28.0110495,-81.9291794,"bakery,establishment,food,point_of_interest,store","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20092:00\u202fPM""]",ChIJb-WQfAxbfQsRqWJ-dRSc1gw
Parlor Doughnuts,"351 E Bay St, Lakeland, FL 33801, USA",Bakery,(863) 500-1516,https://www.parlordoughnuts.com/,4.7,253,28.0467957,-81.9546372,"bakery,cafe,establishment,food,point_of_interest","[""Monday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: 6:30\u202fAM\u2009\u2013\u20093:00\u202fPM""]",ChIJ87K2BFo53YgRHolJ_J6BqXM
Saffron Bakehouse,"502 E Main St, Lakeland, FL 33801, USA",Bakery,(971) 777-5476,,0,0,28.0455561,-81.9528673,"bakery,establishment,food,point_of_interest,store",,ChIJ4U2jpoRH3YgRvGQVz32S8JQ
Campesino,"1046 Martin Luther King Jr Hwy, Lakeland, FL 33805, USA",Bakery,(863) 777-3637,,5,2,28.0565612,-81.9616188,"bakery,establishment,food,point_of_interest,store","[""Monday: Closed"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",ChIJg50QLLU53YgRxK8kn_JToLM
Cake Makers Studio,"115 S Kentucky Ave, Lakeland, FL 33801, USA",Bakery,(863) 937-8451,http://www.cakemakersstudio.com/,3.9,109,28.0435067,-81.9552951,"bakery,establishment,food,point_of_interest,restaurant","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",ChIJAextwWg53YgRvlKS9U6ACi8
Mel's Desserts and Delights,"2080 E Edgewood Dr, Lakeland, FL 33803, USA",Bakery,(217) 691-4072,http://www.melsdnd.com/,5,38,28.013684,-81.9205272,"bakery,establishment,food,point_of_interest,store","[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJC1aWfFE_3YgRpQ_NC6gKl0o
La Gracia Bakery and Sandwich Shop (Colombian),"5100 US Hwy 98 N, Lakeland, FL 33809, USA",Bakery,(863) 450-4006,,4.8,112,28.1081398,-81.9744156,"bakery,establishment,food,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM""]",ChIJny8PN35H3YgRLP7JuDWriPI
BLUE VELVET GOURMET CUPCAKES LLC & DESSERT,"1030 Buttercup Dr, Lakeland, FL 33801, USA",Bakery,(888) 599-2517,https://thebestbluevelvetcupcakes.com/,4.7,45,28.0309265,-81.9162188,"bakery,establishment,food,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJE_G4CZxH3YgREDMjcMGSvpI
Don Criollo Bakery & Restaurant Lakeland,"2101 S Combee Rd, Lakeland, FL 33801, USA",Bakery,(863) 333-0752,,4.3,185,28.017915,-81.908046,"establishment,food,point_of_interest,restaurant","[""Monday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",ChIJz33CbAA_3YgRYcga-sqtmaQ
Hardy's Cake Box,"1120 E Rose St, Lakeland, FL 33801, USA",Bakery,(863) 686-2172,https://hardyscakebox.com/,4.8,57,28.0457892,-81.9419544,"establishment,food,point_of_interest,store","[""Monday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",ChIJ9QPV_EU_3YgRVzZFv9z-qPw
Hole In One Donuts,"2076 E Edgewood Dr, Lakeland, FL 33803, USA",Bakery,(863) 665-8385,https://www.facebook.com/holeinonelakeland/,4.7,1108,28.0136967,-81.920784,"bakery,establishment,food,point_of_interest,store","[""Monday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Tuesday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Wednesday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Thursday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Friday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Saturday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Sunday: 5:00\u202fAM\u2009\u2013\u20091:00\u202fPM""]",ChIJdb5oteI-3YgRg4np8sAUkJ0
Five Loaves Bakery,"210 N Missouri Ave Ste 3444, Lakeland, FL 33801, USA",Bakery,(863) 225-4677,,0,0,28.0452659,-81.95866439999999,"bakery,establishment,food,point_of_interest,store","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Closed""]",ChIJ9weiR9M53YgRir8nsw9d3n4
Sweet P's Cookie Company LLC,"#1, Lakeland, FL 33803, USA",Bakery,,https://shop.bakesy.app/b/sweet-ps-cookie-company-llc,4.6,11,28.0108164,-81.9474761,"bakery,establishment,food,point_of_interest,store","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJaWvcxs8_3YgRx-51oDYwUfE
Market on Kentucky,"126 S Kentucky Ave, Lakeland, FL 33801, USA",Bakery,(863) 337-4425,https://marketonkentucky.com/,4.3,17,28.0432303,-81.954888,"bakery,establishment,food,point_of_interest,store","[""Monday: Closed"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Saturday: 7:30\u202fAM\u2009\u2013\u20095:30\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20092:30\u202fPM""]",ChIJRb5lRgA53YgR1oQIolplpyY
Bodega Market,"106 N Tennessee Ave, Lakeland, FL 33801, USA",Bakery,(863) 937-6310,,4.6,33,28.044394,-81.95633149999999,"establishment,food,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: Closed""]",ChIJ_Wf-IVw53YgRJIietz5-BJg
Pizza Odyssey,"811 E Palmetto St, Lakeland, FL 33801, USA",Pizza,(863) 937-5562,https://odysseypizza.top/,4.8,260,28.0365965,-81.94846299999999,"establishment,food,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM""]",ChIJZdHXNHE_3YgRLfOGyg5MUus
Palace Pizza,"114 S Kentucky Ave, Lakeland, FL 33801, USA",Pizza,(863) 688-0045,https://palacepizzadowntown.com/catering-menu/,4.6,3455,28.0436266,-81.9550242,"establishment,food,point_of_interest,restaurant","[""Monday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:30\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJK0ha57Q43YgRJygPkExj2zs
By The Chef Pizza,"1212 Florida Ave S, Lakeland, FL 33803, USA",Pizza,(863) 346-2373,http://bythechef.pizza/,4.7,252,28.0269551,-81.9568634,"establishment,food,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 12:00\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20098:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]",ChIJaZ1XSQA53YgR7ilkh4V4lC0
Primo's Pizzeria,"1031 S Combee Rd, Lakeland, FL 33801, USA",Pizza,(863) 669-1020,https://primospizzeria.froogleorders.com/,4.6,885,28.0308157,-81.9081374,"establishment,food,meal_delivery,meal_takeaway,point_of_interest","[""Monday: Closed"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: Closed""]",ChIJe-t5Oac_3YgRL9aN8zoUCaM
AVA Neapolitan Pizzeria,"640 E Main St, Lakeland, FL 33801, USA",Pizza,,,2.4,18,28.0459683,-81.95045549999999,"establishment,food,point_of_interest,restaurant",,ChIJhcF5PAA_3YgRuLRBJTTPXeI
716 Pizza Joint,"1950 S Combee Rd, Lakeland, FL 33801, USA",Pizza,(863) 333-4344,,4.6,545,28.0192693,-81.9073818,"establishment,food,meal_takeaway,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",ChIJzRL3EUk_3YgR_-8eKqv-mHg
J. Burns' Pizza Shop,"2306 E Edgewood Dr, Lakeland, FL 33803, USA",Pizza,(863) 450-2986,http://jburnspizza.com/,4.5,976,28.013717,-81.9157815,"establishment,food,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:30\u202fPM""]",ChIJM-H3AK4-3YgRVDS9bmyKihY
That 716 pizza joint,"111 Lake Hollingsworth Dr, Lakeland, FL 33801, USA",Pizza,,,0,0,28.0317597,-81.9459801,"establishment,food,point_of_interest,restaurant",,ChIJJUX7RAA_3YgRFoMbEu1_yZM
Cicala's Pizzeria & Restaurant,"2977 Duff Rd, Lakeland, FL 33810, USA",Pizza,(863) 859-4911,http://cicalaspizza.com/,4.7,390,28.1362177,-82.0060762,"establishment,food,point_of_interest,restaurant","[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJZwt6notH3YgRrZgWz7EeEcw
Solorzano's Pizzeria Lakeland Square Mall,"3800 US Hwy 98 N Suite 664, Lakeland, FL 33809, USA",Pizza,(863) 858-2001,https://www.nobodymakespizzalikewedo.com/,4.5,162,28.0937664,-81.9778558,"establishment,food,point_of_interest,restaurant","[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]",ChIJx7QF9sFH3YgRp7l3Rpv0VkM
MJ's Pizza & Wings,"1747 E Edgewood Dr, Lakeland, FL 33803, USA",Pizza,(863) 816-6950,https://www.mjspizzawingsmenu.com/?utm_source=gbp,4.3,204,28.0110456,-81.92935159999999,"establishment,food,point_of_interest,restaurant","[""Monday: 3:00\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJrWdFMzI_3YgRceyopypTAwo
Romeo's Pizza & Pasta,"2346 Griffin Rd, Lakeland, FL 33810, USA",Pizza,(863) 816-8100,https://www.romeospizzapastalakeland.com/,4.4,1355,28.0791511,-81.99317169999999,"establishment,food,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM""]",ChIJqboi_HZH3YgRXqW4_Ehx2Mg
Pizzeria Valdiano,"1610 Town Center Dr, Lakeland, FL 33803, USA",Pizza,(863) 686-3730,http://www.pizzeriavaldiano.com/,4.3,726,27.99987,-81.98134999999999,"establishment,food,meal_delivery,meal_takeaway,point_of_interest","[""Monday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20099:00\u202fPM""]",ChIJ16CthxY53YgRcmDXinBk4DY
Jet's Pizza,"3234 Florida Ave S, Lakeland, FL 33803, USA",Pizza,(863) 709-0999,https://www.jetspizza.com/stores/florida/lakeland/3234-s-florida-ave/?utm_source=GMB&utm_medium=GMB-SEO&utm_campaign=FL-017&utm_content=Website,4.5,744,28.0052944,-81.9565203,"establishment,food,meal_delivery,meal_takeaway,point_of_interest","[""Monday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",ChIJ-V4cfDI53YgRZc0HD1AMQBg
Il Forno Italian Restaurant Southside,"3615 Florida Ave S, Lakeland, FL 33803, USA",Pizza,(863) 607-6030,https://ilfornolakeland.com/,4.5,1439,27.9983442,-81.9589081,"establishment,food,meal_takeaway,point_of_interest,restaurant","[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 11:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:30\u202fAM\u2009\u2013\u20099:00\u202fPM""]",ChIJQ9orozY53YgRya4az-vFbfY
