name,address,category,phone,website,rating,total_ratings,lat,lng,types,place_id
Space Shop Self Storage,"1141 E Memorial Blvd, Lakeland, FL 33801, USA",Storage Facility,(863) 275-3956,https://www.spaceshopselfstorage.com/locations/florida/lakeland/space-shop-self-storage-memorial-lakeland/,4.8,75,28.054489,-81.941531,"establishment,point_of_interest,storage,store",ChIJrRXYsS4_3YgR5i87SEimsR0
Lakeland Saver Storage,"4704 US-92, Lakeland, FL 33801, USA",Storage Facility,(863) 260-7369,https://www.saverselfstorage.com/self-storage-lakeland-fl-f4596,4.7,255,28.048901,-81.86370099999999,"establishment,point_of_interest,storage",ChIJaytuJPsV3YgRrNDcg8qQ6nc
Storage King USA,"338 N Gary Rd, Lakeland, FL 33801, USA",Storage Facility,(863) 246-0001,https://www.storagekingusa.com/locations/florida/lakeland/storage-king-usa-gary-rd/?utm_source=gbp&utm_medium=organic,4.8,321,28.0471468,-81.9395852,"establishment,moving_company,point_of_interest,storage,store",ChIJqxAqZr8_3YgRFwVi3JnkwXs
Space Shop Self Storage,"2326 W Memorial Blvd, Lakeland, FL 33815, USA",Storage Facility,(866) 950-1643,https://www.spaceshopselfstorage.com/locations/florida/lakeland/space-shop-self-storage-lakeland-west-memorial-blvd/,4.3,81,28.0540034,-81.9936314,"establishment,point_of_interest,storage",ChIJVR0hnYg43YgR6hkgDUbTwcw
CubeSmart Self Storage,"3510 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Storage Facility,(863) 279-0112,https://www.cubesmart.com/florida-self-storage/lakeland-self-storage/4597.html?utm_source=google&utm_medium=gmb&utm_campaign=gmb-listings,4.9,176,28.0005234,-81.9232796,"establishment,moving_company,point_of_interest,storage,store",ChIJMdlFWSo_3YgRVy9e3YU5VIA
StoreRight Self Storage,"1120 Kathleen Rd, Lakeland, FL 33805, USA",Storage Facility,(863) 937-9663,https://www.storeright.com/location/USA/FL/Lakeland/storeright-lakeland-163822/,4.7,166,28.0572154,-81.9720476,"establishment,point_of_interest,storage",ChIJh_cIuKM43YgRCfss00a9634
CubeSmart Self Storage,"2200 Heritage Dr, Lakeland, FL 33801, USA",Storage Facility,(863) 666-3320,https://www.cubesmart.com/florida-self-storage/lakeland-self-storage/336.html?utm_source=google&utm_medium=gmb&utm_campaign=gmb-listings,4.7,345,28.018084,-81.9172008,"establishment,moving_company,point_of_interest,storage,store",ChIJ8bBuzAM_3YgRKSusLOCWg_4
A-American Self Storage,"1019 Triangle St, Lakeland, FL 33805, USA",Storage Facility,(813) 544-7755,https://www.americanstorageflorida.com/1019-triangle-street-lakeland-fl-33805?utm_source=GoogleLocal&utm_medium=storEDGE&utm_content=GMB,4.2,17,28.0556965,-81.97262979999999,"establishment,point_of_interest,storage",ChIJF_6Ippw53YgRkz_qO4qRJkE
StoreEase Self Storage,"3909 Florida Ave S, Lakeland, FL 33813, USA",Storage Facility,(863) 277-8666,https://www.storeease.com/storage-units/florida/lakeland/florida-avenue/248,4.6,9,27.9940442,-81.95830959999999,"establishment,moving_company,point_of_interest,storage",ChIJ46p523Q53YgRA50WmOQ-vK8
Storage Rentals of America,"2200 E Edgewood Dr, Lakeland, FL 33801, USA",Storage Facility,(863) 343-3199,https://www.sroa.com/storage-units/florida/lakeland-2200-e-edgewood-dr?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,4.8,22,28.015013,-81.9178979,"establishment,point_of_interest,storage",ChIJSYpa5p4_3YgRdLvQa5yTa04
Extra Space Storage,"2930 US-98, Lakeland, FL 33805, USA",Storage Facility,(863) 937-9053,https://www.extraspace.com/storage/facilities/us/florida/lakeland/1000000381/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.9,1196,28.078753,-81.96504499999999,"establishment,moving_company,point_of_interest,storage,store",ChIJNeM7iEVH3YgRVnG_J-NFI7g
Edgewood Mini Storage,"2200 E Edgewood Dr, Lakeland, FL 33803, USA",Storage Facility,(863) 667-0916,http://www.mini-stor-it.com/,4,85,28.0135723,-81.9172195,"establishment,point_of_interest,storage",ChIJQV77of0-3YgRB588nT68WeU
ClearHome Self Storage,"1075 W Pipkin Rd, Lakeland, FL 33811, USA",Storage Facility,(863) 563-1873,https://www.clearhomestorage.com/self-storage-locations/florida/lakeland/1075-w-pipkin-rd?utm_source=GBPListings&utm_medium=organic&utm_campaign=lakeland-fl-1075-pipkin-rd,4.9,365,27.97518,-81.9746728,"establishment,moving_company,point_of_interest,storage,store",ChIJueUiimI53YgR4s_FHfqyuBM
Extra Space Storage,"2190 Harden Blvd, Lakeland, FL 33803, USA",Storage Facility,(863) 413-0013,https://www.extraspace.com/storage/facilities/us/florida/lakeland/900441/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.9,1059,28.0159989,-81.9734672,"establishment,moving_company,point_of_interest,storage,store",ChIJ6X5idiA53YgRwEFXC8E-5CY
Discount Mini Storage Lakeland,"3709 Ventura Dr E, Lakeland, FL 33811, USA",Storage Facility,(863) 646-6918,https://www.dmslakeland.com/,4.5,65,27.997793,-82.02877,"establishment,point_of_interest,storage",ChIJ__3Sn8I53YgRB3R6qylxr2s
South Florida Avenue Mini Storage and Uhaul,"175 E Alamo Dr, Lakeland, FL 33813, USA",Storage Facility,(863) 644-5995,https://premierstoragefl.com/south-florida-avenue-mini-storage/,4.2,57,27.9818774,-81.9561141,"establishment,point_of_interest,storage,store",ChIJjxW4f1I53YgRGq1bpuZD004
"Acorn Mini Storage | Lakeland, FL","5320 FL-33, Lakeland, FL 33805, USA",Storage Facility,(863) 337-5842,https://lakeland.acornmini.com/,5,66,28.1102295,-81.92517459999999,"establishment,point_of_interest,storage",ChIJt0ZY6q5B3YgRPK4B5I9V6aw
Extra Space Storage,"624 Robin Rd, Lakeland, FL 33803, USA",Storage Facility,(863) 644-9242,https://www.extraspace.com/storage/facilities/us/florida/lakeland/3677/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,4.7,271,28.0017107,-81.95029889999999,"establishment,moving_company,point_of_interest,storage,store",ChIJsxLiQMw-3YgRgpbamZ_iyoQ
Storage Zone Self Storage and Business Centers,"4851 Old Rd 37, Lakeland, FL 33813, USA",Storage Facility,(863) 646-1575,https://mystoragezone.com/locations/florida/lakeland/storage-zone-self-storage-business-center-2/?utm_source=GBPListings&utm_medium=organic&utm_campaign=H37SZ,4.5,112,27.9767649,-81.96108799999999,"establishment,moving_company,point_of_interest,storage,store",ChIJuzP9MVE53YgRj-Z9hAk5sR0
Century Storage,"455 Commerce Dr, Lakeland, FL 33813, USA",Self Storage,(863) 644-8559,http://www.century-storage.com/self-storage/christina-33813/?utm_source=local&utm_medium=organic&utm_campaign=gmb,4.9,302,27.9605815,-81.96379309999999,"establishment,point_of_interest,storage,store",ChIJXcCKrvo73YgRbwSPxAJErmQ
Storage Zone Self Storage and Business Centers,"735 Creative Dr, Lakeland, FL 33813, USA",Self Storage,(863) 646-1498,https://mystoragezone.com/locations/florida/lakeland/storage-zone-self-storage-business-center-3/?utm_source=GBPListings&utm_medium=organic&utm_campaign=CDSZ,4.6,44,27.9635462,-81.96753009999999,"establishment,moving_company,point_of_interest,storage,store",ChIJsfPqUOQ73YgRYqHDuyVhp6w
Quick Print Express,"950 Florida Ave S, Lakeland, FL 33803, USA",Printing Service,(863) 647-5445,https://rymaps.xyz/business/quick-print-express-0s2ik1,4.8,41,28.0312827,-81.95677359999999,"establishment,point_of_interest,store",ChIJ-V4cfDI53YgRiO_xSy1YWzE
"Custom Print Shop, Inc.","1017 S Combee Rd, Lakeland, FL 33801, USA",Printing Service,(863) 668-5692,https://custompackaginglab.com/,4.4,41,28.0314144,-81.9080647,"establishment,point_of_interest,store",ChIJfVDIVkJd3IgRBIHjlBp-ggw
Lakeland Blueprint & Supply,"411 Florida Ave S, Lakeland, FL 33801, USA",Printing Service,(863) 687-9194,,5,8,28.03999,-81.95745300000002,"establishment,point_of_interest,store",ChIJ1bltc8o43YgR14NZZ2nWDzA
Minuteman Press,"2058 E Edgewood Dr # C, Lakeland, FL 33803, USA",Printing Service,(863) 337-6670,https://www.lakeland-fl.minutemanpress.com/,5,197,28.0138036,-81.9212244,"establishment,point_of_interest,store",ChIJjbAJzOI-3YgRodppLYnAz0w
Poor Richard's Print Shop,"519 S Combee Rd, Lakeland, FL 33801, USA",Printing Service,(863) 665-4616,http://thelakelandprinter.com/,4.7,19,28.0385625,-81.908445,"establishment,point_of_interest,store",ChIJT1mGup8_3YgRXBGE0scL-08
Bodine Printing & Copy Center,"5711 Florida Ave S #8, Lakeland, FL 33813, USA",Printing Service,(863) 646-5704,http://www.printinglakeland.com/,5,20,27.9633219,-81.96690389999999,"establishment,point_of_interest,store",ChIJibkQ8eQ73YgRIwFI5Iij2lw
Unlimited DPI - Design Print Innovations,"908 Florida Ave S Suite 101, Lakeland, FL 33803, USA",Printing Service,(863) 647-0074,http://www.unlimiteddpi.com/,5,7,28.032892,-81.9568601,"clothing_store,establishment,point_of_interest,store",ChIJw-bZp0s53YgR08Z-766vZhI
FedEx Office Print & Ship Center,"4525 Florida Ave S Suite 2-5, Lakeland, FL 33813, USA",Printing Service,(863) 701-7731,https://local.fedex.com/en-us/fl/lakeland/office-0850?cmp=LOC-1001545-3-1-971-1110000-US-US-EN-GPLCOPYANDPRINT,3.9,103,27.9824529,-81.9588559,"establishment,point_of_interest,store",ChIJL9zYjk053YgRdgdR7pzvraE
Innovative Ink,"1840 Harden Blvd, Lakeland, FL 33803, USA",Printing Service,(863) 688-7900,http://www.innovativeink.biz/,4.8,25,28.0205938,-81.9729934,"establishment,point_of_interest",ChIJqeaYrt843YgRtICVtNiKWG0
Reliable Printing,"615 Alicia Rd, Lakeland, FL 33801, USA",Printing Service,(863) 687-8500,https://www.reliableprinter.com/,5,1,28.0507573,-81.9368807,"establishment,point_of_interest",ChIJ46jwgko_3YgRRhwRdfBLlK8
"Sir Speedy Signs, Print, Marketing","4175 Pipkin Rd S STE 107, Lakeland, FL 33811, USA",Printing Service,(863) 647-5500,http://www.sirspeedy.com/lakelandfl350/?utm_source=GoogleMaps&utm_medium=local&utm_campaign=SSI50350,4.9,37,27.9898401,-81.99713129999999,"establishment,point_of_interest,store",ChIJgTG_-p053YgRtRX_L1uAdUo
Stationery Loft & Gift Boutique,"230 N Kentucky Ave, Lakeland, FL 33801, USA",Printing Service,(863) 248-4438,http://stationeryloft.com/,4.7,40,28.0463083,-81.95539749999999,"establishment,point_of_interest,store",ChIJkY2PtVM53YgR5cFbzeax4fk
Superior Screen Printing Services,"1061 George Jenkins Blvd, Lakeland, FL 33815, USA",Printing Service,(863) 687-2466,https://www.imprintablefashion.com/cgi-bin/hw/hwb/chw-pseudoHome.w?hwCN=156150151155151&hwCNCD=adjnUWaCfkMIjodl&hwST=1,4.7,83,28.0436496,-81.972701,"establishment,point_of_interest",ChIJHUB5qL843YgRkLdlo7KKnkE
iNK Screen Printing,"107 W Pine St, Lakeland, FL 33815, USA",Printing Service,(863) 606-8137,https://www.inkscreenprint.com/,4.9,65,28.0462298,-81.9579181,"establishment,point_of_interest,store",ChIJKWCHLUk_3YgRb-FjGT9eJEg
Staples Print & Marketing Services,"4313 Florida Ave S, Lakeland, FL 33813, USA",Printing Service,(863) 644-9665,https://stores.staples.com/fl/lakeland/4313-south-florida-ave/print-and-marketing-services?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,4.7,23,27.9873237,-81.95972549999999,"establishment,point_of_interest,store",ChIJOQByu0453YgRtqz3tU6fgyU
Mail Processing Associates,"430 N Wabash Ave, Lakeland, FL 33815, USA",Printing Service,(863) 687-6945,https://www.mailpro.org/,5,101,28.0453859,-81.99105329999999,"establishment,point_of_interest,store",ChIJTWFKk1NH3YgRnNmaD8JxXBo
Office Depot,"2527 Florida Ave S, Lakeland, FL 33803, USA",Printing Service,(863) 687-2810,https://www.officedepot.com/storelocator/fl/lakeland/office-depot-2363?utm_source=google&utm_medium=organic&utm_campaign=gmb_2363_website_retail,4.4,314,28.0144131,-81.9585105,"electronics_store,establishment,furniture_store,home_goods_store,point_of_interest",ChIJ0eqosSs53YgR81mz2HTRhPg
US Print and Mail,"248 N Kentucky Ave, Lakeland, FL 33801, USA",Printing Service,(863) 529-7392,,0,0,28.0466136,-81.9554254,"establishment,point_of_interest,store",ChIJD61WYrM43YgRjQuaI9lhU9E
Lakeland Film Lab,"126 W Main St, Lakeland, FL 33815, USA",Printing Service,(863) 210-5091,https://lakelandfilmlab.com/,4.8,32,28.0439294,-81.958095,"establishment,point_of_interest",ChIJy3hojGQ53YgR6X7lNe9cpAU
Truebloods Printing,"1224 Lime St, Lakeland, FL 33801, USA",Print Shop,(863) 682-6187,,5,5,28.04074,-81.9400433,"establishment,point_of_interest,store",ChIJy4vInkc_3YgRi6ugQTvXixs
Travelers Custom Printing,"1725 George Jenkins Blvd Suite A, Lakeland, FL 33815, USA",Print Shop,(863) 455-4555,http://www.travelerscustomprinting.com/,4.5,11,28.0431469,-81.9830259,"establishment,point_of_interest,store",ChIJ-1X3Mi6dCyYRTfQJkPJLi3E
Jessie Roffer Photography,"255 N Kentucky Ave #202, Lakeland, FL 33801, USA",Photographer,,http://jessierofferphotography.com/,5,106,28.0467159,-81.95495319999999,"establishment,point_of_interest",ChIJMcY9GsjBwogRQ_4NMnZw15s
Petal & Vine Photography,"113 Florida Ave S, Lakeland, FL 33801, USA",Photographer,(863) 738-9747,http://petalandvinephotography.com/,5,102,28.0435861,-81.9575103,"establishment,point_of_interest",ChIJ1ZE9Ako_3YgRDdI8-gP6bY8
Jenna Neal Photography,"331 Florida Ave S #4626, Lakeland, FL 33801, USA",Photographer,,https://jennanealphotography.com/,4.8,12,28.0409183,-81.95750009999999,"establishment,point_of_interest",ChIJCQHDjLU43YgR1uhDuTpvAf0
Jerry Eang Photography Studio,"520 Garden Dr N, Lakeland, FL 33813, USA",Photographer,(863) 797-4474,https://jerryeangphotography.mypixieset.com/,4.9,65,27.9879658,-81.9639341,"establishment,point_of_interest",ChIJrQTywG453YgRKH7ke8LBgJg
"Finkbeiner Photography, Inc","723 S Missouri Ave, Lakeland, FL 33815, USA",Photographer,(863) 999-5554,http://www.finkbeinerphotography.com/,5,25,28.0360084,-81.9584327,"establishment,point_of_interest,school",ChIJz8Ea58s43YgRV-_7qjguNms
PSCO Studios,"1214 Florida Ave S, Lakeland, FL 33801, USA",Photographer,(863) 225-2663,http://www.pscostudios.com/,5,30,28.0267831,-81.95693380000002,"establishment,point_of_interest",ChIJaUZDlU-r2YgRwBPiN9p3idA
TGM Studios,"4250 Florida Ave S Suite 1, Lakeland, FL 33813, USA",Photographer,(863) 934-2194,http://www.photosbytitus.com/,5,10,27.9878043,-81.95632599999999,"establishment,point_of_interest",ChIJd4WUAdk53YgRNjshy2zqcLM
Alloor Photo,"4643 Valley View Dr W, Lakeland, FL 33813, USA",Photographer,(863) 255-6285,https://www.alloorphoto.com/,5,33,27.9806875,-81.9400998,"establishment,point_of_interest",ChIJFwS1Bi4BSQwRcyY8j8u5lz0
"863 Photography, LLC","110 W Park St Suite B, Auburndale, FL 33823, USA",Photographer,,http://www.863photography.com/,4.9,57,28.0649348,-81.7889333,"establishment,point_of_interest",ChIJ_9B2U2YT3YgR6N532cVT3eE
Shutter Swan Studios,"1423 Spruce Rd N, Lakeland, FL 33809, USA",Photographer,,https://www.shutterswanstudios.com/,4.7,35,28.1508002,-81.9265497,"establishment,point_of_interest",ChIJS6dLYWFB3YgRHC3m3Q4qzPM
Leonard's Photography,"225 N Kentucky Ave, Lakeland, FL 33801, USA",Photographer,(863) 608-7849,http://www.leonards.com/,3.2,50,28.0461684,-81.95497139999999,"establishment,point_of_interest",ChIJzQzMJ-M53YgRFwUJdNoiIzg
CTF After Dark,"2506 Longhorn Ave, Lakeland, FL 33801, USA",Photographer,(813) 362-3322,http://www.ctfafterdark.com/,5,22,28.0150179,-81.874454,"establishment,point_of_interest",ChIJzRccpJJBf2gRKoRHkS-OLGY
Refine Studio,"1214 Florida Ave S, Lakeland, FL 33803, USA",Photographer,(863) 944-5261,http://refinestudiolakeland.com/,5,4,28.0267885,-81.9568475,"establishment,point_of_interest",ChIJt1DYcLI43YgRDuvlTz2qdkM
David Dickey Jr- Photographer,"937 Success Ave, Lakeland, FL 33803, USA",Photographer,(863) 608-3228,http://good-exposure.com/,5,1,28.0319095,-81.953339,"establishment,point_of_interest",ChIJqWJIJLY53YgRQ69tKBffKgs
Richard Harrell Photography,"4982 Deckside Lp, Lakeland, FL 33812, USA",Photographer,(813) 299-8014,https://www.richardharrellphotography.com/?y_source=1_NjQ0NjY1NTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5,19,27.9745402,-81.8979214,"establishment,point_of_interest",ChIJT5mEOBBJ3YgR77UFbhdPhq8
Haven Photo and Films,"194 Windsor Reserve Dr, Bartow, FL 33830, USA",Wedding Photographer,(863) 589-8438,https://havenphotoandfilms.mypixieset.com/,5,179,27.9636179,-81.76945230000001,"establishment,point_of_interest",ChIJVVU-OK4N3YgR-yP4eufqeKs
Storybook Weddings,"3836 Foxcroft Ct, Lakeland, FL 33813, USA",Wedding Photographer,(863) 944-9397,https://storybookweddings.tv/,5,13,27.994243,-81.926868,"establishment,point_of_interest",ChIJ1cRZZes-3YgRyn4im15Mhoc
Tahnee Marea Photography,"4928 Shadyglen Dr, Lakeland, FL 33810, USA",Wedding Photographer,(863) 666-4057,http://www.tahneemareaphotography.com/,5,14,28.1058195,-82.0110057,"establishment,point_of_interest",ChIJU_WQjSVH3YgRV32CmFr8sVY
Uliana Estate,"1349 Cherry Ln, Lakeland, FL 33811, USA",Wedding Venue,(863) 313-0124,https://www.ulianaestate.com/,4.9,113,27.9641932,-81.9828618,"establishment,point_of_interest",ChIJkcsk10k73YgR_RdDdWuG4kM
Lakeland Venue,"630 N Ingraham Ave, Lakeland, FL 33801, USA",Wedding Venue,(863) 272-7292,http://www.lakelandvenue.com/,4.9,79,28.0500288,-81.9453408,"establishment,point_of_interest",ChIJ0a5S8H0_3YgRkzvIu0OqrDo
White Horse Venue,"5718 Yates Rd, Lakeland, FL 33811, USA",Wedding Venue,(863) 225-7879,http://whitehorsevenue.com/,4.8,61,27.9613349,-82.0100593,"establishment,point_of_interest",ChIJdxNDJzs63YgRhXu8kp_DizA
Still Creek Farm,"4458 Spring Ln, Lakeland, FL 33811, USA",Wedding Venue,(863) 225-8315,https://www.facebook.com/StillCreekFarm/,4.7,56,27.9434566,-82.0436019,"establishment,point_of_interest",ChIJfRUaVEEx3YgRQQWFFUzS2Dk
Haus 820,"820 N Massachusetts Ave, Lakeland, FL 33801, USA",Wedding Venue,(888) 428-7820,http://haus820.com/,4.7,233,28.051869,-81.954736,"establishment,point_of_interest",ChIJ91R6XK043YgR_tn8e5uvjDg
Black Swan Venue,"112 E Pine St, Lakeland, FL 33801, USA",Wedding Venue,(863) 777-3565,https://blackswanvenue.com/,4.7,106,28.0460356,-81.9566825,"establishment,point_of_interest",ChIJPQg67d053YgRUz3Pcdxddik
Domain Ave,"4755 Drane Field Rd #103, Lakeland, FL 33811, USA",Wedding Venue,(813) 564-8787,http://www.thedomainave.com/,4.9,79,27.996968,-82.0429259,"establishment,point_of_interest",ChIJMdb2cRA33YgRiX5O16S-Hn4
Florida Rustic Barn Weddings,"1201 Swilley Rd, Plant City, FL 33567, USA",Wedding Venue,(813) 363-7935,http://www.floridarusticbarnweddings.com/,4.7,299,27.8963132,-82.1402483,"establishment,point_of_interest",ChIJsTNLjOc03YgR58d2fFBB-wI
Bonnet Springs Park Event Center,"900 Bonnet Spgs Blvd, Lakeland, FL 33815, USA",Wedding Venue,(863) 732-7000,http://www.bonnetspringspark.com/,4.9,189,28.0533625,-81.9713702,"establishment,point_of_interest",ChIJgxpZ2Yc53YgRFbQv4oDi1s8
Sackett Ranch,"4720 Hancock Lake Rd, Lakeland, FL 33812, USA",Wedding Venue,(863) 279-0403,http://sackettranchevents.com/,4.8,31,27.9650605,-81.8697967,"establishment,point_of_interest",ChIJVVU5JP493YgRNU6wDNyPOoA
1833 Historic Venue Space,"1833 Florida Ave S, Lakeland, FL 33803, USA",Wedding Venue,(863) 213-0181,https://www.instagram.com/1833venue/,4.9,17,28.0206938,-81.95749800000002,"establishment,point_of_interest",ChIJ8eVSmlw53YgRmiWUeyxROfk
Ever After Farms Citrus Wedding Venue,"12500 Old Grade Rd, Polk City, FL 33868, USA",Wedding Venue,(321) 209-1670,https://www.everafterfarms.com/citrus-barn,5,299,28.225988,-81.759371,"establishment,point_of_interest",ChIJ6_j1b0hv3YgR8S_0S3iEgko
Rocking H Ranch,"2200 Ewell Rd, Lakeland, FL 33811, USA",Wedding Venue,(863) 581-1710,,4.7,79,27.949959,-81.993972,"establishment,point_of_interest",ChIJmw4ffMo73YgRiO-LJHJgHBw
Magnolia Building,"702 E Orange St, Lakeland, FL 33801, USA",Wedding Venue,(863) 834-2280,http://www.lakelandgov.net/,4.7,169,28.0423213,-81.9507285,"establishment,point_of_interest",ChIJR567V0o_3YgRXyBcqC-d1Y0
The Peggy Brown Building,"215 S Lake Ave, Lakeland, FL 33801, USA",Wedding Venue,(863) 834-2280,https://www.lakelandgov.net/departments/parks-recreation-and-cultural-arts/reservations-rentals/,4.6,69,28.0426779,-81.94935600000001,"establishment,point_of_interest",ChIJK63jNEo_3YgRaf7WoO1b_dI
Junior League Building,"90 Lake Morton Dr, Lakeland, FL 33801, USA",Wedding Venue,(863) 682-2112,https://www.jlgl.org/jlgl-building/,4.9,52,28.0384302,-81.94990849999999,"establishment,point_of_interest",ChIJTee5vTU_3YgRO55CbFaNAVU
Stage Room Lakeland,"310 E Lemon St, Lakeland, FL 33801, USA",Wedding Venue,(863) 354-1864,http://www.stageroomlakeland.com/,4.7,29,28.043087,-81.95474999999999,"establishment,point_of_interest",ChIJ28KiH1U53YgRVaZemXkieDA
The Manor on Lake Juliana,"585 FL-559, Auburndale, FL 33823, USA",Wedding Venue,(863) 984-4008,http://www.themanorweddings.com/,4.7,134,28.1392065,-81.79665609999999,"establishment,food,point_of_interest",ChIJWZjf8uZr3YgRyIRjPd2XFHo
Music Ranch,"1920 Banana Rd, Lakeland, FL 33810, USA",Wedding Venue,(863) 604-9056,http://www.musicranch.org/,4.8,321,28.1479077,-81.986674,"establishment,point_of_interest",ChIJd126UYVG3YgR4hKtUp1hp34
